sample_index,time_s,time_error_s
777,7.77,-1.42599981258194e-10
778,7.78,-1.41886385613409e-10
779,7.79,-1.41753544444924e-10
780,7.8,-1.40280792677183e-10
781,7.81,-1.49794193780757e-10
782,7.82,-1.43571547923964e-10
783,7.83,-1.40617014220995e-10
784,7.84,-1.39014184594417e-10
785,7.85,-1.34827439423268e-10
786,7.86,-1.33137612306904e-10
787,7.87,-1.29731502682174e-10
788,7.88,-1.37248293439703e-10
789,7.89,-1.361357145498e-10
790,7.9,-1.35269208376473e-10
791,7.91,-1.35801557636628e-10
792,7.92,-1.33969913416539e-10
793,7.93,-1.24153622946351e-10
794,7.94,-1.13341497329473e-10
795,7.95,-1.13825989274184e-10
796,7.96,-1.1818408432605e-10
797,7.97,-1.14004182450284e-10
798,7.98,-1.11006655344681e-10
799,7.99,-1.19964724115575e-10
800,8,-1.1512074889304e-10
801,8.01,-1.10945509317318e-10
802,8.02,-1.10998339297818e-10
803,8.03,-1.09608708449867e-10
804,8.04,-1.11291599138568e-10
805,8.05,-1.20691582606712e-10
806,8.06,-1.22815955690694e-10
807,8.07,-1.16763446602211e-10
808,8.08,-1.25590869573895e-10
809,8.09,-1.27157424499546e-10
810,8.1,-1.28782456068484e-10
811,8.11,-1.27797087328474e-10
812,8.12,-1.16860209093111e-10
813,8.13,-1.19280806178831e-10
814,8.14,-1.21773649521401e-10
815,8.15,-1.1592838211525e-10
816,8.16,-1.16979967103822e-10
817,8.17,-1.18666196100779e-10
818,8.18,-1.19912862890393e-10
819,8.19,-1.2402726959335e-10
820,8.2,-1.29426097001537e-10
821,8.21,-1.29580926632241e-10
822,8.22,-1.29903591271602e-10
823,8.23,-1.24685576239404e-10
824,8.24,-1.27255636717385e-10
825,8.25,-1.26233045450236e-10
826,8.26,-1.24868731110144e-10
827,8.27,-1.29772776778561e-10
828,8.28,-1.2725091800418e-10
829,8.29,-1.37291267720312e-10
830,8.3,-1.31000132191284e-10
831,8.31,-1.36954438065191e-10
832,8.32,-1.38979122531956e-10
833,8.33,-1.45709677544165e-10
834,8.34,-1.41246515933436e-10
835,8.35,-1.40381477591814e-10
836,8.36,-1.46590853152366e-10
837,8.37,-1.43152426412663e-10
838,8.38,-1.49375544829249e-10
839,8.39,-1.44449534718211e-10
840,8.4,-1.492079147762e-10
841,8.41,-1.5505100915974e-10
842,8.42,-1.61726950319529e-10
843,8.43,-1.62670954159213e-10
844,8.44,-1.61925351080182e-10
845,8.45,-1.67439666904104e-10
846,8.46,-1.6234261144534e-10
847,8.47,-1.63130420921786e-10
848,8.48,-1.63037334943441e-10
849,8.49,-1.63928622388398e-10
850,8.5,-1.65531783609819e-10
851,8.51,-1.64409728766467e-10
852,8.52,-1.67407296206502e-10
853,8.53,-1.71556859625046e-10
854,8.54,-1.69163116619448e-10
855,8.55,-1.60225753987785e-10
856,8.56,-1.61895788813165e-10
857,8.57,-1.67842205216559e-10
858,8.58,-1.65510384405641e-10
859,8.59,-1.67523292866674e-10
860,8.6,-1.82658132407893e-10
861,8.61,-1.90686659112379e-10
862,8.62,-1.85729073574356e-10
863,8.63,-1.83586462046637e-10
864,8.64,-1.91321497863067e-10
865,8.65,-1.94437086956605e-10
866,8.66,-1.97144924461589e-10
867,8.67,-1.94653999900879e-10
868,8.68,-2.03233480930218e-10
869,8.69,-2.084824430386e-10
870,8.7,-2.03793475622648e-10
871,8.71,-2.11720153746134e-10
872,8.72,-2.09215456187686e-10
873,8.73,-2.14663746780956e-10
874,8.74,-2.23826532562716e-10
875,8.75,-2.33084969015835e-10
876,8.76,-2.29554396612385e-10
877,8.77,-2.2225869111801e-10
878,8.78,-2.12879578126369e-10
879,8.79,-2.15960912413988e-10
880,8.8,-2.14594484798978e-10
881,8.81,-2.19018903194911e-10
882,8.82,-2.21578590197728e-10
883,8.83,-2.18668458908973e-10
884,8.84,-2.27240339878027e-10
885,8.85,-2.35576990180199e-10
886,8.86,-2.42398844679539e-10
887,8.87,-2.46084541138136e-10
888,8.88,-2.53713558466727e-10
889,8.89,-2.52226569295406e-10
890,8.9,-2.5381238164409e-10
891,8.91,-2.43917060684261e-10
892,8.92,-2.38681834583357e-10
893,8.93,-2.40967554395168e-10
894,8.94,-2.46693319243103e-10
895,8.95,-2.4844446522526e-10
896,8.96,-2.48217381010389e-10
897,8.97,-2.53788127062456e-10
898,8.98,-2.52217430970255e-10
899,8.99,-2.54221815735479e-10
900,9,-2.53518696466479e-10
901,9.01,-2.5474069500626e-10
902,9.02,-2.56667373002886e-10
903,9.03,-2.42736801597343e-10
904,9.04,-2.37150988103804e-10
905,9.05,-2.40058718816671e-10
906,9.06,-2.33839664817609e-10
907,9.07,-2.34225392461099e-10
908,9.08,-2.28448122719108e-10
909,9.09,-2.25622615179666e-10
910,9.1,-2.26767900629543e-10
911,9.11,-2.34181589311853e-10
912,9.12,-2.38784028867369e-10
913,9.13,-2.37973942057867e-10
914,9.14,-2.36114939008599e-10
915,9.15,-2.38586570513557e-10
916,9.16,-2.45268047920778e-10
917,9.17,-2.40206565718003e-10
918,9.18,-2.35800825694301e-10
919,9.19,-2.34550947444265e-10
920,9.2,-2.4055221770692e-10
921,9.21,-2.44712995404371e-10
922,9.22,-2.55396432014681e-10
923,9.23,-2.48752400615881e-10
924,9.24,-2.57297057241295e-10
925,9.25,-2.56266973789934e-10
926,9.26,-2.57656207232171e-10
927,9.27,-2.56761458613638e-10
928,9.28,-2.54236262978307e-10
929,9.29,-2.47359042463952e-10
930,9.3,-2.49340398027983e-10
931,9.31,-2.53151106784407e-10
932,9.32,-2.57016641474458e-10
933,9.33,-2.52310689474281e-10
934,9.34,-2.44444967912802e-10
935,9.35,-2.43248146591142e-10
936,9.36,-2.41372361732225e-10
937,9.37,-2.38381059930721e-10
938,9.38,-2.43270776198085e-10
939,9.39,-2.33288912157269e-10
940,9.4,-2.3379329306551e-10
941,9.41,-2.35687415232174e-10
942,9.42,-2.35177638319313e-10
943,9.43,-2.40588898438391e-10
944,9.44,-2.50028821920363e-10
945,9.45,-2.47739191062492e-10
946,9.46,-2.50801813010827e-10
947,9.47,-2.48612644685086e-10
948,9.48,-2.50271846530324e-10
949,9.49,-2.52672612410944e-10
950,9.5,-2.55775005749667e-10
951,9.51,-2.5964604862537e-10
952,9.52,-2.55427272371389e-10
953,9.53,-2.5899132867606e-10
954,9.54,-2.57258547464304e-10
955,9.55,-2.57736908228742e-10
956,9.56,-2.53324102623602e-10
957,9.57,-2.4969475394337e-10
958,9.58,-2.46437732123031e-10
959,9.59,-2.49992410148809e-10
960,9.6,-2.57718873762927e-10
961,9.61,-2.60280277414658e-10
962,9.62,-2.58381563270995e-10
963,9.63,-2.69079350349567e-10
964,9.64,-2.69609740063018e-10
965,9.65,-2.68898151685839e-10
966,9.66,-2.71838023093784e-10
967,9.67,-2.67665848873215e-10
968,9.68,-2.72906618331876e-10
969,9.69,-2.78521657739205e-10
970,9.7,-2.75215097038931e-10
971,9.71,-2.75105666763795e-10
972,9.72,-2.71853714805234e-10
973,9.73,-2.72919409349008e-10
974,9.74,-2.74796890402776e-10
975,9.75,-2.72901204769165e-10
976,9.76,-2.73796322314028e-10
977,9.77,-2.73363762340884e-10
978,9.78,-2.75151862493468e-10
979,9.79,-2.84011019724665e-10
980,9.8,-2.7161237376357e-10
981,9.81,-2.79261709123485e-10
982,9.82,-2.70807871657019e-10
983,9.83,-2.71837169345612e-10
984,9.84,-2.74090204412042e-10
985,9.85,-2.72968500314567e-10
986,9.86,-2.65261446619793e-10
987,9.87,-2.61269432020126e-10
988,9.88,-2.55038088585632e-10
989,9.89,-2.5204943080794e-10
990,9.9,-2.48756289147249e-10
991,9.91,-2.37703082157828e-10
992,9.92,-2.44086306799756e-10
993,9.93,-2.44249068518751e-10
994,9.94,-2.4961583615518e-10
995,9.95,-2.52140568370312e-10
996,9.96,-2.48666787044288e-10
997,9.97,-2.32120895761126e-10
998,9.98,-2.37464939331138e-10
999,9.99,-2.36426267319878e-10
1000,10,-2.31284131175254e-10
1001,10.01,-2.35039771182879e-10
1002,10.02,-2.31056686598261e-10
1003,10.03,-2.33174866624496e-10
1004,10.04,-2.29701806681812e-10
1005,10.05,-2.23108670818844e-10
1006,10.06,-2.13582299092724e-10
1007,10.07,-2.14149038616419e-10
1008,10.08,-2.1196699183764e-10
1009,10.09,-2.06887960350491e-10
1010,10.1,-2.09743429346518e-10
1011,10.11,-2.03721014796284e-10
1012,10.12,-2.11968671244828e-10
1013,10.13,-2.11024390058652e-10
1014,10.14,-2.15811212053736e-10
1015,10.15,-2.21804053470583e-10
1016,10.16,-2.32370835250343e-10
1017,10.17,-2.29406463980194e-10
1018,10.18,-2.31822164723274e-10
1019,10.19,-2.2891532155261e-10
1020,10.2,-2.36264268616948e-10
1021,10.21,-2.40550062502361e-10
1022,10.22,-2.40110277412917e-10
1023,10.23,-2.35134926446816e-10
1024,10.24,-2.3888942789532e-10
1025,10.25,-2.37100157137974e-10
1026,10.26,-2.31653836433607e-10
1027,10.27,-2.28975638966581e-10
1028,10.28,-2.32752887969293e-10
1029,10.29,-2.40112135377156e-10
1030,10.3,-2.27777602081214e-10
1031,10.31,-2.27533676167101e-10
1032,10.32,-2.15906751042069e-10
1033,10.33,-2.14229767019884e-10
1034,10.34,-2.12565751703793e-10
1035,10.35,-2.13149949756754e-10
1036,10.36,-2.13904175272848e-10
1037,10.37,-2.11996797922581e-10
1038,10.38,-2.07802040969367e-10
1039,10.39,-2.01250916814505e-10
1040,10.4,-1.99153282341409e-10
1041,10.41,-2.00198397984915e-10
1042,10.42,-2.01348466029845e-10
1043,10.43,-1.96631415205801e-10
1044,10.44,-1.96849054328651e-10
1045,10.45,-1.98272767141739e-10
1046,10.46,-2.03091578973721e-10
1047,10.47,-2.07046445782556e-10
1048,10.48,-2.1157514301066e-10
1049,10.49,-2.16890208350216e-10
1050,10.5,-2.29324487030917e-10
1051,10.51,-2.2661871619135e-10
1052,10.52,-2.2821998625909e-10
1053,10.53,-2.26901304957311e-10
1054,10.54,-2.34912907241493e-10
1055,10.55,-2.25177062698763e-10
1056,10.56,-2.2240018721576e-10
1057,10.57,-2.29560712127053e-10
1058,10.58,-2.32323082998757e-10
1059,10.59,-2.23211357361814e-10
1060,10.6,-2.15711240112714e-10
1061,10.61,-2.16699764787315e-10
1062,10.62,-2.12748852827028e-10
1063,10.63,-2.19275979610192e-10
1064,10.64,-2.15916106041048e-10
1065,10.65,-2.05750620679005e-10
1066,10.66,-2.0427291200651e-10
1067,10.67,-2.01800276818496e-10
1068,10.68,-2.01632508887752e-10
1069,10.69,-2.03278952969534e-10
1070,10.7,-2.07721695529426e-10
1071,10.71,-2.09235968307754e-10
1072,10.72,-2.18147311854146e-10
1073,10.73,-2.11995171179588e-10
1074,10.74,-2.15247149913251e-10
1075,10.75,-2.23210556664578e-10
1076,10.76,-2.18432087103829e-10
1077,10.77,-2.12669157126863e-10
1078,10.78,-2.05546845418511e-10
1079,10.79,-1.97930328062636e-10
1080,10.8,-2.01801347456668e-10
1081,10.81,-2.0358155789784e-10
1082,10.82,-1.99688774646401e-10
1083,10.83,-1.91893914538097e-10
1084,10.84,-2.00396421416548e-10
1085,10.85,-1.95812746772137e-10
1086,10.86,-2.00780901923016e-10
1087,10.87,-2.06383767546613e-10
1088,10.88,-2.0633153401154e-10
1089,10.89,-2.04268212834443e-10
1090,10.9,-2.02262584587368e-10
1091,10.91,-2.08388178137414e-10
1092,10.92,-2.03612299819775e-10
1093,10.93,-2.06720328456991e-10
1094,10.94,-2.12642185643199e-10
1095,10.95,-2.10708588345696e-10
1096,10.96,-2.00256824243587e-10
1097,10.97,-1.98631518532351e-10
1098,10.98,-1.95047974451746e-10
1099,10.99,-1.9115555751132e-10
1100,11,-1.90234338352793e-10
1101,11.01,-1.95393942178689e-10
1102,11.02,-1.96743173775063e-10
1103,11.03,-1.97312620703096e-10
1104,11.04,-2.0202015044595e-10
1105,11.05,-2.00754350588462e-10
1106,11.06,-2.00791893038569e-10
1107,11.07,-2.13232716452395e-10
1108,11.08,-2.15482854539921e-10
1109,11.09,-2.11014928723069e-10
1110,11.1,-2.25589103362176e-10
1111,11.11,-2.23432334988578e-10
1112,11.12,-2.23574262974754e-10
1113,11.13,-2.23659133047228e-10
1114,11.14,-2.21131607006126e-10
1115,11.15,-2.15625980717225e-10
1116,11.16,-2.18362548829144e-10
1117,11.17,-2.15420358221556e-10
1118,11.18,-2.1385390809254e-10
1119,11.19,-2.18234913569964e-10
1120,11.2,-2.12087663185164e-10
1121,11.21,-2.05094140368801e-10
1122,11.22,-2.03676072871073e-10
1123,11.23,-2.00651115351572e-10
1124,11.24,-1.9748980915435e-10
1125,11.25,-1.95205871167201e-10
1126,11.26,-1.91736303595451e-10
1127,11.27,-1.86475653528155e-10
1128,11.28,-1.85149699550774e-10
1129,11.29,-1.83047798524825e-10
1130,11.3,-1.80754071460291e-10
1131,11.31,-1.89275547732059e-10
1132,11.32,-1.78549869056542e-10
1133,11.33,-1.73564861018456e-10
1134,11.34,-1.85649393633307e-10
1135,11.35,-1.85339888545631e-10
1136,11.36,-1.94228667922159e-10
1137,11.37,-1.96458755940645e-10
1138,11.38,-1.90524038069903e-10
1139,11.39,-1.83934223697195e-10
1140,11.4,-1.84061179904408e-10
1141,11.41,-1.89078656831246e-10
1142,11.42,-1.90849274678796e-10
1143,11.43,-1.89706406319323e-10
1144,11.44,-1.81814768931503e-10
1145,11.45,-1.81023368238684e-10
1146,11.46,-1.84484937058064e-10
1147,11.47,-1.8419532766102e-10
1148,11.48,-1.83170016343784e-10
1149,11.49,-1.80769574850543e-10
1150,11.5,-1.85285068122321e-10
1151,11.51,-1.84281917886914e-10
1152,11.52,-1.83977576544184e-10
1153,11.53,-1.73800822060695e-10
1154,11.54,-1.76482702369859e-10
1155,11.55,-1.75678551828596e-10
1156,11.56,-1.67575408580006e-10
1157,11.57,-1.76367788102139e-10
1158,11.58,-1.72803975844857e-10
1159,11.59,-1.69394814031749e-10
1160,11.6,-1.81788005383243e-10
1161,11.61,-1.84171935505415e-10
1162,11.62,-1.80246457647115e-10
1163,11.63,-1.88953440239905e-10
1164,11.64,-1.87829024991798e-10
1165,11.65,-1.89124021369507e-10
1166,11.66,-1.88508445598263e-10
1167,11.67,-1.99379972567002e-10
1168,11.68,-1.86806764816671e-10
1169,11.69,-1.78346202519519e-10
1170,11.7,-1.71890454222687e-10
1171,11.71,-1.67595102565878e-10
1172,11.72,-1.74532308998231e-10
1173,11.73,-1.7143263494301e-10
1174,11.74,-1.74997151800004e-10
1175,11.75,-1.86080799366286e-10
1176,11.76,-1.88705465838332e-10
1177,11.77,-1.89289650955911e-10
1178,11.78,-1.86506154639548e-10
1179,11.79,-1.86368554866102e-10
1180,11.8,-1.89914861251943e-10
1181,11.81,-1.76249879902988e-10
1182,11.82,-1.77744907291421e-10
1183,11.83,-1.83477159466099e-10
1184,11.84,-1.77304945129094e-10
1185,11.85,-1.7537712314706e-10
1186,11.86,-1.81976727983331e-10
1187,11.87,-1.90760456740283e-10
1188,11.88,-1.89105566176973e-10
1189,11.89,-1.87937402757981e-10
1190,11.9,-1.93196611863661e-10
1191,11.91,-1.79938573168487e-10
1192,11.92,-1.81875944194049e-10
1193,11.93,-1.83455447900183e-10
1194,11.94,-1.72394559901086e-10
1195,11.95,-1.74516086375031e-10
1196,11.96,-1.7066882204745e-10
1197,11.97,-1.72872066362608e-10
1198,11.98,-1.76146870176492e-10
1199,11.99,-1.70316193462405e-10
1200,12,-1.71627400661258e-10
1201,12.01,-1.63800115980506e-10
1202,12.02,-1.69235085940533e-10
1203,12.03,-1.7224535949021e-10
1204,12.04,-1.83462117739104e-10
1205,12.05,-1.80736963819102e-10
1206,12.06,-1.83042968334611e-10
1207,12.07,-1.77879851527781e-10
1208,12.08,-1.7844539899128e-10
1209,12.09,-1.7443180287638e-10
1210,12.1,-1.77521994605819e-10
1211,12.11,-1.74647794722252e-10
1212,12.12,-1.72224125806748e-10
1213,12.13,-1.68559311271863e-10
1214,12.14,-1.634400656928e-10
1215,12.15,-1.62591078905959e-10
1216,12.16,-1.59982833279864e-10
1217,12.17,-1.64698395304019e-10
1218,12.18,-1.7687278029168e-10
1219,12.19,-1.64643470172901e-10
1220,12.2,-1.63668391518248e-10
1221,12.21,-1.59497123898591e-10
1222,12.22,-1.59575323244645e-10
1223,12.23,-1.66015329121452e-10
1224,12.24,-1.63862406230302e-10
1225,12.25,-1.65207247105641e-10
1226,12.26,-1.68414620404225e-10
1227,12.27,-1.68481204625989e-10
1228,12.28,-1.76260675477114e-10
1229,12.29,-1.75276565569469e-10
1230,12.3,-1.79099984372867e-10
1231,12.31,-1.74790157412936e-10
1232,12.32,-1.80926500590977e-10
1233,12.33,-1.81128937929322e-10
1234,12.34,-1.88310851068866e-10
1235,12.35,-1.96208466621538e-10
1236,12.36,-1.97535847176469e-10
1237,12.37,-1.98102083665345e-10
1238,12.38,-1.96254198138862e-10
1239,12.39,-2.0003429079045e-10
1240,12.4,-1.96012557449962e-10
1241,12.41,-1.85914413740685e-10
1242,12.42,-1.78831248358542e-10
1243,12.43,-1.88106989336707e-10
1244,12.44,-1.88607952787624e-10
1245,12.45,-1.91929822555875e-10
1246,12.46,-1.93811114324675e-10
1247,12.47,-1.85561026795682e-10
1248,12.48,-1.86879075069656e-10
1249,12.49,-1.86710524515508e-10
1250,12.5,-1.85556416807305e-10
1251,12.51,-1.82938811514186e-10
1252,12.52,-1.81782298596826e-10
1253,12.53,-1.94995402381498e-10
1254,12.54,-1.96302115717451e-10
1255,12.55,-1.96150788497479e-10
1256,12.56,-2.0622156645706e-10
1257,12.57,-2.07336581684832e-10
1258,12.58,-2.17723379416104e-10
1259,12.59,-2.23153527552419e-10
1260,12.6,-2.24498226764558e-10
1261,12.61,-2.36148098492763e-10
1262,12.62,-2.35487342413061e-10
1263,12.63,-2.32014329929365e-10
1264,12.64,-2.25454987826418e-10
1265,12.65,-2.27145586419995e-10
1266,12.66,-2.3320106490842e-10
1267,12.67,-2.44341672057466e-10
1268,12.68,-2.43457003485759e-10
1269,12.69,-2.38353942406303e-10
1270,12.7,-2.46567045475914e-10
1271,12.71,-2.39012204951534e-10
1272,12.72,-2.46802569334664e-10
1273,12.73,-2.4605301594553e-10
1274,12.74,-2.40082867763472e-10
1275,12.75,-2.29574763046113e-10
1276,12.76,-2.25903871976314e-10
1277,12.77,-2.1941619757653e-10
1278,12.78,-2.22100517863654e-10
1279,12.79,-2.17304969137574e-10
1280,12.8,-2.2494865674818e-10
1281,12.81,-2.18588332359186e-10
1282,12.82,-2.17770665026047e-10
1283,12.83,-2.10820178085413e-10
1284,12.84,-2.11244206007958e-10
1285,12.85,-2.10305301445687e-10
1286,12.86,-2.09794268597248e-10
1287,12.87,-2.06448161727583e-10
1288,12.88,-2.14782598250438e-10
1289,12.89,-2.2222905994438e-10
1290,12.9,-2.26583385636611e-10
1291,12.91,-2.31594595156874e-10
1292,12.92,-2.24830234008534e-10
1293,12.93,-2.27874362579876e-10
1294,12.94,-2.20204401585456e-10
1295,12.95,-2.2311851285167e-10
1296,12.96,-2.30546466108118e-10
1297,12.97,-2.26183930743913e-10
1298,12.98,-2.25080991384265e-10
1299,12.99,-2.24608463929153e-10
1300,13,-2.24012444053696e-10
1301,13.01,-2.19648916791834e-10
1302,13.02,-2.22622582488936e-10
1303,13.03,-2.1446253987164e-10
1304,13.04,-2.07194230108593e-10
1305,13.05,-2.06180000580633e-10
1306,13.06,-2.10301505770684e-10
1307,13.07,-2.08371223586096e-10
1308,13.08,-2.14171594741067e-10
1309,13.09,-2.19041754552785e-10
1310,13.1,-2.24871208088967e-10
1311,13.11,-2.25191331273413e-10
1312,13.12,-2.14721506874263e-10
1313,13.13,-2.11739594511705e-10
1314,13.14,-2.06248361296674e-10
1315,13.15,-2.07591114753087e-10
1316,13.16,-2.10862180179792e-10
1317,13.17,-2.13921077269416e-10
1318,13.18,-2.06564963559442e-10
1319,13.19,-2.14479837217551e-10
1320,13.2,-2.08930969743261e-10
1321,13.21,-2.0788683561284e-10
1322,13.22,-2.08051603866324e-10
1323,13.23,-2.04932641827041e-10
1324,13.24,-2.05202821283657e-10
1325,13.25,-1.98815449572921e-10
1326,13.26,-1.90506814174411e-10
1327,13.27,-1.92140460020638e-10
1328,13.28,-2.00048559855403e-10
1329,13.29,-1.99182107956174e-10
1330,13.3,-1.94082084377357e-10
1331,13.31,-1.98173711090995e-10
1332,13.32,-1.96427047469805e-10
1333,13.33,-1.93644211742211e-10
1334,13.34,-1.91534410667595e-10
1335,13.35,-1.99400030932133e-10
1336,13.36,-1.96285808984872e-10
1337,13.37,-1.89356101277631e-10
1338,13.38,-1.95227319667342e-10
1339,13.39,-1.98658097906329e-10
1340,13.4,-1.91329923183228e-10
1341,13.41,-1.95950731769278e-10
1342,13.42,-1.93725255660478e-10
1343,13.43,-1.93978786116538e-10
1344,13.44,-1.9610745873962e-10
1345,13.45,-1.91109790614944e-10
1346,13.46,-1.92133985968878e-10
1347,13.47,-1.91993017393122e-10
1348,13.48,-1.94640025326241e-10
1349,13.49,-1.94043438169708e-10
1350,13.5,-2.00117846858317e-10
1351,13.51,-2.01417419776649e-10
1352,13.52,-1.94921223014114e-10
1353,13.53,-2.00491244610662e-10
1354,13.54,-1.99956525730489e-10
1355,13.55,-2.02937532773732e-10
1356,13.56,-1.98435416694316e-10
1357,13.57,-2.03687887690987e-10
1358,13.58,-1.98883977679482e-10
1359,13.59,-1.99497511992698e-10
1360,13.6,-2.05986156182957e-10
1361,13.61,-2.12442017594903e-10
1362,13.62,-2.16576022396681e-10
1363,13.63,-2.16474763449309e-10
1364,13.64,-2.19612634106521e-10
1365,13.65,-2.16517531457672e-10
1366,13.66,-2.17307752189753e-10
1367,13.67,-2.21291277740033e-10
1368,13.68,-2.17649478920166e-10
1369,13.69,-2.14996804955183e-10
1370,13.7,-2.18760216215216e-10
1371,13.71,-2.22716597919601e-10
1372,13.72,-2.30131696413704e-10
1373,13.73,-2.267221056836e-10
1374,13.74,-2.24102301086193e-10
1375,13.75,-2.24807262316046e-10
1376,13.76,-2.18100382229212e-10
1377,13.77,-2.13443254312026e-10
1378,13.78,-2.11234240071916e-10
1379,13.79,-2.04978366449757e-10
1380,13.8,-2.09601210540375e-10
1381,13.81,-2.1158133271403e-10
1382,13.82,-2.19317942518555e-10
1383,13.83,-2.23066216444083e-10
1384,13.84,-2.22713865674995e-10
1385,13.85,-2.20296109224925e-10
1386,13.86,-2.288933544763e-10
1387,13.87,-2.33118077389229e-10
1388,13.88,-2.33804305790592e-10
1389,13.89,-2.30784221276382e-10
1390,13.9,-2.32233035814056e-10
1391,13.91,-2.32101050026259e-10
1392,13.92,-2.40738537684227e-10
1393,13.93,-2.4559200364502e-10
1394,13.94,-2.38266408887914e-10
1395,13.95,-2.29653176179406e-10
1396,13.96,-2.25737108487986e-10
1397,13.97,-2.19858419971351e-10
1398,13.98,-2.20676997065466e-10
1399,13.99,-2.20538427973435e-10
1400,14,-2.20897016947954e-10
1401,14.01,-2.18472476423035e-10
1402,14.02,-2.21514813662592e-10
1403,14.03,-2.25512531847363e-10
1404,14.04,-2.27055262996667e-10
1405,14.05,-2.21489477273338e-10
1406,14.06,-2.27179112080381e-10
1407,14.07,-2.25466307647106e-10
1408,14.08,-2.20962302441213e-10
1409,14.09,-2.29116055790565e-10
1410,14.1,-2.27536802807332e-10
1411,14.11,-2.28305387436456e-10
1412,14.12,-2.17527159462284e-10
1413,14.13,-2.21325113874134e-10
1414,14.14,-2.18013980093006e-10
1415,14.15,-2.07199192527133e-10
1416,14.16,-2.01230208546874e-10
1417,14.17,-2.00553682683803e-10
1418,14.18,-2.0039244280347e-10
1419,14.19,-1.97820062611016e-10
1420,14.2,-1.89140000461816e-10
1421,14.21,-1.87778066483924e-10
1422,14.22,-1.91675246522735e-10
1423,14.23,-1.82639070094198e-10
1424,14.24,-1.7793325413258e-10
1425,14.25,-1.7523149210221e-10
1426,14.26,-1.83477967816132e-10
1427,14.27,-1.80036797181973e-10
1428,14.28,-1.82076325152736e-10
1429,14.29,-1.79833884720361e-10
1430,14.3,-1.85130776847733e-10
1431,14.31,-1.84005416880275e-10
1432,14.32,-1.75866339483091e-10
1433,14.33,-1.64977381225623e-10
1434,14.34,-1.68605869856598e-10
1435,14.35,-1.61144327155975e-10
1436,14.36,-1.59233497219987e-10
1437,14.37,-1.58392312830808e-10
1438,14.38,-1.56599960583547e-10
